107.6,355.15,1.5975,38.911,51.368,14.509,40.743,100,100,100
107.35,362.97,1.5975,38.911,50.855,14.436,40.376,100,100,100
106.86,384.71,1.5938,38.691,49.682,14.436,39.717,100,100,100
106.38,454.08,1.5938,38.617,49.389,14.582,39.204,100,100,100
106.13,423.06,1.5914,37.958,49.756,14.436,39.057,100,100,100
105.89,368.59,1.5938,37.592,50.049,14.436,39.057,100,100,100
105.76,333.9,1.5926,37.665,50.415,14.436,39.13,100,100,100
105.15,323.64,1.5962,37.665,50.782,14.436,39.277,100,100,100
104.91,321.93,1.5962,37.885,50.928,14.436,39.717,100,100,100
104.67,323.64,1.5926,38.031,51.075,14.436,39.863,100,100,100
104.3,317.54,1.5914,38.178,51.148,14.362,39.936,100,100,100
103.93,317.78,1.5926,38.398,51.368,14.509,40.23,100,100,100
103.57,315.1,1.5914,38.471,51.588,14.436,40.376,100,100,100
103.32,318.27,1.5889,38.691,51.588,14.509,40.669,100,100,100
102.96,315.34,1.5914,38.764,51.734,14.436,40.889,100,100,100
102.71,317.78,1.5914,38.764,51.734,14.436,40.816,100,100,100
102.22,320.47,1.5828,39.057,51.661,14.436,41.036,100,100,100
101.73,321.69,1.5804,39.057,51.808,14.436,41.182,100,100,100
101.61,320.71,1.584,38.984,52.027,14.509,41.255,100,100,100
101.25,318.03,1.5852,39.13,52.247,14.509,41.402,100,100,100
101,319.49,1.5901,39.277,52.32,14.436,41.402,100,100,100
100.51,321.93,1.5889,39.204,52.101,14.436,41.549,100,100,100
100.27,322.91,1.5901,39.35,52.394,14.436,41.695,100,100,100
99.902,317.29,1.5938,39.497,52.467,14.436,41.768,90,90,20
99.536,297.75,0.96727,39.424,52.614,14.509,41.915,90,90,20
99.047,287.74,0.6021,39.204,52.687,14.509,42.062,90,90,20
98.803,283.59,0.43845,38.837,52.467,14.509,42.062,90,90,20
98.681,282.36,0.36883,38.911,52.687,14.582,42.208,90,90,20
98.559,280.65,0.33464,39.13,52.614,14.509,42.281,90,90,20
98.192,278.46,0.32364,39.057,52.394,14.582,42.281,90,90,20
97.948,275.28,0.35784,39.057,52.467,14.656,42.501,90,90,20
97.338,280.65,0.34319,39.204,52.32,14.656,42.501,90,90,20
97.338,277.23,0.32853,39.204,52.32,14.582,42.501,90,90,20
96.727,279.68,0.31876,39.204,52.101,14.656,42.428,80,80,20
96.727,256.96,0.32487,39.13,51.954,14.509,42.428,80,80,20
96.238,235.96,0.35418,38.691,51.954,14.582,42.428,80,80,20
96.238,227.41,0.34319,38.471,51.954,14.582,42.428,80,80,20
95.872,224.72,0.32731,38.178,51.881,14.509,42.648,80,80,20
95.506,228.38,0.31754,38.178,51.954,14.582,42.501,80,80,20
95.261,228.63,0.34074,38.178,51.661,14.509,42.648,80,80,20
95.139,232.54,0.35173,38.251,51.514,14.656,42.721,70,70,20
95.017,205.18,0.33952,38.031,51.441,14.582,42.794,70,70,20
